LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
opus,2025,A,A1,4.5,6,0.75
opus,2025,B,B1,0.0,3,0.0
opus,2025,B,B2,1.0,6,0.166666667
opus,2025,B,B3,1.0,2,0.5
opus,2025,C,C1,2.0,8,0.25
opus,2025,C,C2,2.0,6,0.333333333
opus,2025,C,C3,0.0,3,0.0
opus,2025,D,D1,2.0,2,1.0
opus,2025,D,D2,2.0,3,0.666666667
opus,2025,D,D3,2.0,6,0.333333333
opus,2025,E,E1,15.0,15,1.0
opus,2025,E,E2,2.0,2,1.0
opus,2025,E,E3,4.0,4,1.0
opus,2025,F,F1,4.5,7,0.642857143
opus,2025,F,F2,1.0,5,0.2
opus,2025,F,F3,1.0,3,0.333333333
opus,2025,G,G1,1.0,3,0.333333333
opus,2025,G,G2,3.0,6,0.5
opus,2025,G,G3,0.0,5,0.0
opus,2025,H,H1,7.0,9,0.777777778
opus,2025,H,H2,1.0,7,0.142857143
opus,2025,H,H3,6.0,6,1.0
opus,2025,I,I1,1.0,19,0.052631579
opus,2025,I,I2,0.0,1,0.0
opus,2025,I,I3,2.0,2,1.0
opus,2025,J,J1,0.0,16,0.0
opus,2025,J,J2,0.0,3,0.0
opus,2025,J,J3,0.0,2,0.0
opus,2025,J,J4,0.0,1,0.0
opus,2025,K,K1,1.0,1,1.0
opus,2025,K,K2,1.0,1,1.0
opus,2025,K,K3,0.0,8,0.0
opus,2025,K,K4,0.0,3,0.0
opus,2025,L,L1,0.0,11,0.0
opus,2025,L,L2,0.0,1,0.0
opus,2025,M,M1,3.0,3,1.0
opus,2025,M,M2,1.0,2,0.5
opus,2025,M,M3,2.0,2,1.0
opus,2025,N,N1,1.0,17,0.058823529
opus,2025,N,N2,1.0,4,0.25
opus,2025,O,O1,3.0,4,0.75
opus,2025,O,O2,1.0,7,0.142857143
opus,2025,O,O3,1.0,7,0.142857143
opus,2025,O,O4,0.0,1,0.0
opus,2025,O,O5,0.0,1,0.0
opus,2025,O,O6,1.0,5,0.2
opus,2025,O,O7,0.0,1,0.0
opus,2025,P,P1,0.5,3,0.166666667
opus,2025,P,P2,0.5,3,0.166666667
