LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
opus,2016,A,A1,4.0,5,0.8
opus,2016,B,B1,1.0,6,0.166667
opus,2016,B,B2,0.0,3,0.0
opus,2016,C,C1,0.0,4,0.0
opus,2016,C,C2,12.0,12,1.0
opus,2016,D,D1,0.0,8,0.0
opus,2016,E,E1,1.0,10,0.1
opus,2016,E,E2,0.0,1,0.0
opus,2016,E,E3,0.0,10,0.0
opus,2016,F,F1,7.0,7,1.0
opus,2016,F,F2,7.0,7,1.0
opus,2016,H,H1,9.0,12,0.75
opus,2016,I,I1,12.0,18,0.666667
opus,2016,I,I2,1.0,2,0.5
opus,2016,I,I3,1.0,2,0.5
opus,2016,J,J1,0.0,7,0.0
opus,2016,J,J2,3.0,18,0.166667
opus,2016,K,K2,3.0,11,0.272727
opus,2016,L,L1,1.0,5,0.2
opus,2016,L,L2,0.0,1,0.0
opus,2016,M,M1,1.0,7,0.142857
opus,2016,M,M2,0.0,1,0.0
opus,2016,N,N1,13.0,13,1.0
opus,2016,O,O1,0.0,8,0.0
opus,2016,P,P1,0.5,1,0.5
opus,2016,P,P2,0.0,1,0.0
opus,2016,Q,Q1,2.0,5,0.4
opus,2016,R,R1,12.0,15,0.8
