LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
2.5pro,2024,A,A1,6,6,1.0000000000
2.5pro,2024,A,A2,0,1,0.0000000000
2.5pro,2024,A,A3,1,1,1.0000000000
2.5pro,2024,A,A4,2,6,0.3333333333
2.5pro,2024,A,A5,0,1,0.0000000000
2.5pro,2024,B,B1,2,2,1.0000000000
2.5pro,2024,B,B2,1,1,1.0000000000
2.5pro,2024,B,B3,5,6,0.8333333333
2.5pro,2024,C,C1,5,5,1.0000000000
2.5pro,2024,C,C2,6,6,1.0000000000
2.5pro,2024,C,C3,1,1,1.0000000000
2.5pro,2024,C,C4,1,1,1.0000000000
2.5pro,2024,C,C5,2,2,1.0000000000
2.5pro,2024,D,D1,10,14,0.7142857143
2.5pro,2024,D,D2,3,3,1.0000000000
2.5pro,2024,D,D3,0,1,0.0000000000
2.5pro,2024,D,D4,1,8,0.1250000000
2.5pro,2024,E,E1,2,7,0.2857142857
2.5pro,2024,E,E2,0,1,0.0000000000
2.5pro,2024,F,F1,1,6,0.1666666667
2.5pro,2024,G,G1,1,1,1.0000000000
2.5pro,2024,G,G2,5,5,1.0000000000
2.5pro,2024,G,G3,8,9,0.8888888889
2.5pro,2024,G,G4,3,3,1.0000000000
2.5pro,2024,G,G5,1,1,1.0000000000
2.5pro,2024,G,G6,1,1,1.0000000000
2.5pro,2024,H,H1,2,2,1.0000000000
2.5pro,2024,H,H2,1,1,1.0000000000
2.5pro,2024,H,H3,4,4,1.0000000000
2.5pro,2024,H,H4,4.5,5,0.9000000000
2.5pro,2024,I,I1,15,15,1.0000000000
2.5pro,2024,I,I2,0.5,1,0.5000000000
2.5pro,2024,J,J1,4,8,0.5000000000
2.5pro,2024,J,J2,8,8,1.0000000000
2.5pro,2024,K,K1,9.5,15,0.6333333333
2.5pro,2024,L,L1,2.5,3,0.8333333333
2.5pro,2024,L,L2,0,4,0.0000000000
2.5pro,2024,M,M1,5,20,0.2500000000
2.5pro,2024,M,M2,0,4,0.0000000000
2.5pro,2024,M,M3,1,5,0.2000000000
2.5pro,2024,M,M4,1,1,1.0000000000
2.5pro,2024,N,N1,1,1,1.0000000000
2.5pro,2024,N,N2,0,9,0.0000000000
2.5pro,2024,N,N3,0,3,0.0000000000
2.5pro,2024,N,N4,0,2,0.0000000000
2.5pro,2024,N,N5,1,5,0.2000000000
2.5pro,2024,O,O1,3,15,0.2000000000
2.5pro,2024,O,O2,0,1,0.0000000000
2.5pro,2024,O,O3,1,1,1.0000000000
2.5pro,2024,O,O4,0.5,1,0.5000000000
2.5pro,2024,P,P1,5,6,0.8333333333
2.5pro,2024,P,P2,5,6,0.8333333333
2.5pro,2024,P,P3,5,6,0.8333333333
2.5pro,2024,Q,Q1,15,15,1.0000000000
2.5pro,2024,Q,Q2,3,3,1.0000000000
2.5pro,2024,Q,Q3,3,4,0.7500000000
2.5pro,2024,R,R1,5,5,1.0000000000
2.5pro,2024,R,R2,3,3,1.0000000000
2.5pro,2024,R,R3,15,23,0.6521739130
2.5pro,2024,R,R4,3,3,1.0000000000
