LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
claude_sonnet45,2020,A,A1,6,14,0.4285714286
claude_sonnet45,2020,A,A2,13,19,0.6842105263
claude_sonnet45,2020,B,B1,0,16,0.0000000000
claude_sonnet45,2020,B,B2,0,4,0.0000000000
claude_sonnet45,2020,B,B3,0,3,0.0000000000
claude_sonnet45,2020,C,C1,4,26,0.1538461538
claude_sonnet45,2020,D,D1,2,7,0.2857142857
claude_sonnet45,2020,D,D2,1,9,0.1111111111
claude_sonnet45,2020,E,E1,4,4,1.0000000000
claude_sonnet45,2020,E,E2,0,1,0.0000000000
claude_sonnet45,2020,E,E3,1,1,1.0000000000
claude_sonnet45,2020,F,F1,1.5,3,0.5000000000
claude_sonnet45,2020,F,F2,1,6,0.1666666667
claude_sonnet45,2020,G,G1,2,12,0.1666666667
claude_sonnet45,2020,G,G2,0,6,0.0000000000
claude_sonnet45,2020,H,H1,0,4,0.0000000000
claude_sonnet45,2020,H,H2,0,3,0.0000000000
claude_sonnet45,2020,I,I1,16,20,0.8000000000
claude_sonnet45,2020,I,I2,0,3,0.0000000000
claude_sonnet45,2020,I,I3,0,1,0.0000000000
claude_sonnet45,2020,J,J1,0.5,3,0.1666666667
claude_sonnet45,2020,J,J2,1.5,3,0.5000000000
claude_sonnet45,2020,K,K1,0.5,17,0.0294117647
claude_sonnet45,2020,K,K2,0,1,0.0000000000
claude_sonnet45,2020,L,L1,1.5,3,0.5000000000
claude_sonnet45,2020,L,L2,2,3,0.6666666667
claude_sonnet45,2020,L,L3,0.5,1,0.5000000000
claude_sonnet45,2020,L,L4,1,1,1.0000000000
claude_sonnet45,2020,L,L5,2,3,0.6666666667
claude_sonnet45,2020,L,L6,3,3,1.0000000000
claude_sonnet45,2020,M,M1,1,1,1.0000000000
claude_sonnet45,2020,M,M2,6,6,1.0000000000
claude_sonnet45,2020,M,M3,2,4,0.5000000000
claude_sonnet45,2020,N,N1,0,1,0.0000000000
claude_sonnet45,2020,N,N2,0,1,0.0000000000
claude_sonnet45,2020,N,N3,3,5,0.6000000000
claude_sonnet45,2020,O,O1,3,5,0.6000000000
claude_sonnet45,2020,O,O2,2,5,0.4000000000
claude_sonnet45,2020,P,P1,2,17,0.1176470588
claude_sonnet45,2020,Q,Q1,3,7,0.4285714286
claude_sonnet45,2020,Q,Q2,0,1,0.0000000000
claude_sonnet45,2020,Q,Q3,0,11,0.0000000000
claude_sonnet45,2020,R,R1,5,22,0.2272727273
