LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
claude_sonnet45,2024,A,A1,6,6,1.0000000000
claude_sonnet45,2024,A,A2,0,1,0.0000000000
claude_sonnet45,2024,A,A3,0,1,0.0000000000
claude_sonnet45,2024,A,A4,0,6,0.0000000000
claude_sonnet45,2024,A,A5,0,1,0.0000000000
claude_sonnet45,2024,B,B1,2,2,1.0000000000
claude_sonnet45,2024,B,B2,1,1,1.0000000000
claude_sonnet45,2024,B,B3,3,6,0.5000000000
claude_sonnet45,2024,C,C1,3,5,0.6000000000
claude_sonnet45,2024,C,C2,2,6,0.3333333333
claude_sonnet45,2024,C,C3,0,1,0.0000000000
claude_sonnet45,2024,C,C4,0,1,0.0000000000
claude_sonnet45,2024,C,C5,2,2,1.0000000000
claude_sonnet45,2024,D,D1,8,14,0.5714285714
claude_sonnet45,2024,D,D2,1,3,0.3333333333
claude_sonnet45,2024,D,D3,0,1,0.0000000000
claude_sonnet45,2024,D,D4,0,8,0.0000000000
claude_sonnet45,2024,E,E1,4,7,0.5714285714
claude_sonnet45,2024,E,E2,0,1,0.0000000000
claude_sonnet45,2024,F,F1,2,6,0.3333333333
claude_sonnet45,2024,G,G1,1,1,1.0000000000
claude_sonnet45,2024,G,G2,3,5,0.6000000000
claude_sonnet45,2024,G,G3,4,9,0.4444444444
claude_sonnet45,2024,G,G4,3,3,1.0000000000
claude_sonnet45,2024,G,G5,1,1,1.0000000000
claude_sonnet45,2024,G,G6,0,1,0.0000000000
claude_sonnet45,2024,H,H1,1.5,2,0.7500000000
claude_sonnet45,2024,H,H2,0,1,0.0000000000
claude_sonnet45,2024,H,H3,0,4,0.0000000000
claude_sonnet45,2024,H,H4,2.5,5,0.5000000000
claude_sonnet45,2024,I,I1,15,15,1.0000000000
claude_sonnet45,2024,I,I2,0.5,1,0.5000000000
claude_sonnet45,2024,J,J1,3,8,0.3750000000
claude_sonnet45,2024,J,J2,6,8,0.7500000000
claude_sonnet45,2024,K,K1,9.5,15,0.6333333333
claude_sonnet45,2024,L,L1,1,3,0.3333333333
claude_sonnet45,2024,L,L2,2,4,0.5000000000
claude_sonnet45,2024,M,M1,3,20,0.1500000000
claude_sonnet45,2024,M,M2,0,4,0.0000000000
claude_sonnet45,2024,M,M3,1,5,0.2000000000
claude_sonnet45,2024,M,M4,0,1,0.0000000000
claude_sonnet45,2024,N,N1,1,1,1.0000000000
claude_sonnet45,2024,N,N2,1,9,0.1111111111
claude_sonnet45,2024,N,N3,0,3,0.0000000000
claude_sonnet45,2024,N,N4,0,2,0.0000000000
claude_sonnet45,2024,N,N5,2,5,0.4000000000
claude_sonnet45,2024,O,O1,1,15,0.0666666667
claude_sonnet45,2024,O,O2,0,1,0.0000000000
claude_sonnet45,2024,O,O3,0,1,0.0000000000
claude_sonnet45,2024,O,O4,0,1,0.0000000000
claude_sonnet45,2024,P,P1,3,6,0.5000000000
claude_sonnet45,2024,P,P2,4,6,0.6666666667
claude_sonnet45,2024,P,P3,4,6,0.6666666667
claude_sonnet45,2024,Q,Q1,0,15,0.0000000000
claude_sonnet45,2024,Q,Q2,0,3,0.0000000000
claude_sonnet45,2024,Q,Q3,0,4,0.0000000000
claude_sonnet45,2024,R,R1,5,5,1.0000000000
claude_sonnet45,2024,R,R2,3,3,1.0000000000
claude_sonnet45,2024,R,R3,6,23,0.2608695652
claude_sonnet45,2024,R,R4,0,3,0.0000000000
