LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
claude_sonnet45,2023,A,A1,8,8,1.0000000000
claude_sonnet45,2023,A,A2,3,4,0.7500000000
claude_sonnet45,2023,A,A3,6,6,1.0000000000
claude_sonnet45,2023,A,A4,5,6,0.8333333333
claude_sonnet45,2023,B,B1,1,5,0.2000000000
claude_sonnet45,2023,C,C1,1,9,0.1111111111
claude_sonnet45,2023,C,C2,0,1,0.0000000000
claude_sonnet45,2023,D,D1,2,4,0.5000000000
claude_sonnet45,2023,D,D2,0,4,0.0000000000
claude_sonnet45,2023,E,E1,2,6,0.3333333333
claude_sonnet45,2023,E,E2,1,1,1.0000000000
claude_sonnet45,2023,E,E3,2,2,1.0000000000
claude_sonnet45,2023,E,E4,0,1,0.0000000000
claude_sonnet45,2023,F,F1,0,21,0.0000000000
claude_sonnet45,2023,F,F2,0,4,0.0000000000
claude_sonnet45,2023,G,G1,0,3,0.0000000000
claude_sonnet45,2023,G,G2,1.5,3,0.5000000000
claude_sonnet45,2023,G,G3,1,1,1.0000000000
claude_sonnet45,2023,H,H1,6,6,1.0000000000
claude_sonnet45,2023,H,H2,3,6,0.5000000000
claude_sonnet45,2023,H,H3,1,1,1.0000000000
claude_sonnet45,2023,H,H4,1,2,0.5000000000
claude_sonnet45,2023,H,H5,0,1,0.0000000000
claude_sonnet45,2023,I,I1,2,6,0.3333333333
claude_sonnet45,2023,J,J1,0,5,0.0000000000
claude_sonnet45,2023,K,K1,0,2,0.0000000000
claude_sonnet45,2023,K,K2,0,3,0.0000000000
claude_sonnet45,2023,K,K3,15,22,0.6818181818
claude_sonnet45,2023,L,L1,1,1,1.0000000000
claude_sonnet45,2023,L,L2,0,3,0.0000000000
claude_sonnet45,2023,L,L3,0.5,3,0.1666666667
claude_sonnet45,2023,M,M1,2,4,0.5000000000
claude_sonnet45,2023,M,M2,3,5,0.6000000000
claude_sonnet45,2023,N,N1,1,12,0.0833333333
claude_sonnet45,2023,N,N2,0,4,0.0000000000
claude_sonnet45,2023,O,O1,8,8,1.0000000000
claude_sonnet45,2023,O,O2,3,3,1.0000000000
claude_sonnet45,2023,O,O3,1,6,0.1666666667
claude_sonnet45,2023,P,P1,3,18,0.1666666667
claude_sonnet45,2023,Q,Q1,1.5,8,0.1875000000
