LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
claude_sonnet45,2016,A,A1,3,5,0.6000000000
claude_sonnet45,2016,B,B1,2.5,6,0.4166666667
claude_sonnet45,2016,B,B2,0,3,0.0000000000
claude_sonnet45,2016,C,C1,0,4,0.0000000000
claude_sonnet45,2016,C,C2,12,12,1.0000000000
claude_sonnet45,2016,D,D1,0,8,0.0000000000
claude_sonnet45,2016,E,E1,5,10,0.5000000000
claude_sonnet45,2016,E,E2,0,1,0.0000000000
claude_sonnet45,2016,E,E3,1,10,0.1000000000
claude_sonnet45,2016,F,F1,7,7,1.0000000000
claude_sonnet45,2016,F,F2,7,7,1.0000000000
claude_sonnet45,2016,G,G1,0,23,0.0000000000
claude_sonnet45,2016,G,G2,1,4,0.2500000000
claude_sonnet45,2016,H,H1,7,12,0.5833333333
claude_sonnet45,2016,I,I1,7,18,0.3888888889
claude_sonnet45,2016,I,I2,2,2,1.0000000000
claude_sonnet45,2016,I,I3,1,2,0.5000000000
claude_sonnet45,2016,J,J1,0,7,0.0000000000
claude_sonnet45,2016,J,J2,5,18,0.2777777778
claude_sonnet45,2016,K,K2,2,11,0.1818181818
claude_sonnet45,2016,L,L1,0,5,0.0000000000
claude_sonnet45,2016,L,L2,0,1,0.0000000000
claude_sonnet45,2016,M,M1,1,7,0.1428571429
claude_sonnet45,2016,M,M2,0,1,0.0000000000
claude_sonnet45,2016,N,N1,13,13,1.0000000000
claude_sonnet45,2016,O,O1,0,8,0.0000000000
claude_sonnet45,2016,P,P1,0.5,1,0.5000000000
claude_sonnet45,2016,P,P2,0,1,0.0000000000
claude_sonnet45,2016,Q,Q1,2,5,0.4000000000
claude_sonnet45,2016,R,R1,12,15,0.8000000000
