LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
o1,2019,A,A1,0,2,0.0000000000
o1,2019,A,A2,13,16,0.8125000000
o1,2019,B,B1,4,4,1.0000000000
o1,2019,B,B2,2,4,0.5000000000
o1,2019,C,C1,0,12,0.0000000000
o1,2019,D,D1,1,12,0.0833333333
o1,2019,D,D2,2,4,0.5000000000
o1,2019,E,E1,0,3,0.0000000000
o1,2019,F,F1,3,8,0.3750000000
o1,2019,F,F2,0,1,0.0000000000
o1,2019,F,F3,0,15,0.0000000000
o1,2019,G,G1,19,21,0.9047619048
o1,2019,G,G2,2,3,0.6666666667
o1,2019,H,H1,1,9,0.1111111111
o1,2019,H,H2,0,5,0.0000000000
o1,2019,H,H3,0,4,0.0000000000
o1,2019,I,I1,3,10,0.3000000000
o1,2019,I,I2,4,6,0.6666666667
o1,2019,J,J1,0,1,0.0000000000
o1,2019,J,J2,1,2,0.5000000000
o1,2019,J,J3,13,15,0.8666666667
o1,2019,J,J4,0,1,0.0000000000
o1,2019,K,K1,0,18,0.0000000000
o1,2019,K,K2,0,3,0.0000000000
o1,2019,K,K3,0,3,0.0000000000
o1,2019,L,L1,0,1,0.0000000000
o1,2019,L,L2,0,1,0.0000000000
o1,2019,L,L3,0,1,0.0000000000
o1,2019,M,M1,0,1,0.0000000000
o1,2019,M,M2,2,6,0.3333333333
o1,2019,N,N1,2,24,0.0833333333
o1,2019,N,N2,0,2,0.0000000000
o1,2019,O,O1,0,18,0.0000000000
o1,2019,P,P1,0,3,0.0000000000
o1,2019,P,P2,0,4,0.0000000000
o1,2019,Q,Q1,1,2,0.5000000000
o1,2019,Q,Q2,1,6,0.1666666667
o1,2019,Q,Q3,1,5,0.2000000000
o1,2019,Q,Q4,0,1,0.0000000000
o1,2019,R,R1,12,12,1.0000000000
o1,2019,R,R2,0,3,0.0000000000
o1,2019,R,R3,0,1,0.0000000000
o1,2019,R,R4,0,5,0.0000000000
