LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
grok-4-fast-reasoning,2019,A,A1,0.0,2,0.0
grok-4-fast-reasoning,2019,A,A2,4.0,16,0.25
grok-4-fast-reasoning,2019,B,B1,3.0,4,0.75
grok-4-fast-reasoning,2019,B,B2,3.0,4,0.75
grok-4-fast-reasoning,2019,C,C1,2.0,12,0.166667
grok-4-fast-reasoning,2019,D,D1,0.0,12,0.0
grok-4-fast-reasoning,2019,D,D2,1.0,4,0.25
grok-4-fast-reasoning,2019,E,E1,0.0,3,0.0
grok-4-fast-reasoning,2019,F,F1,2.5,8,0.3125
grok-4-fast-reasoning,2019,F,F2,0.0,1,0.0
grok-4-fast-reasoning,2019,F,F3,1.0,15,0.066667
grok-4-fast-reasoning,2019,G,G1,6.0,21,0.285714
grok-4-fast-reasoning,2019,G,G2,1.0,3,0.333333
grok-4-fast-reasoning,2019,H,H1,1.0,9,0.111111
grok-4-fast-reasoning,2019,H,H2,0.0,5,0.0
grok-4-fast-reasoning,2019,H,H3,0.0,4,0.0
grok-4-fast-reasoning,2019,I,I1,0.0,10,0.0
grok-4-fast-reasoning,2019,I,I2,1.0,6,0.166667
grok-4-fast-reasoning,2019,J,J1,0.0,1,0.0
grok-4-fast-reasoning,2019,J,J2,1.0,2,0.5
grok-4-fast-reasoning,2019,J,J3,9.5,15,0.633333
grok-4-fast-reasoning,2019,J,J4,0.0,1,0.0
grok-4-fast-reasoning,2019,K,K1,0.0,18,0.0
grok-4-fast-reasoning,2019,K,K2,0.0,3,0.0
grok-4-fast-reasoning,2019,K,K3,0.0,3,0.0
grok-4-fast-reasoning,2019,L,L1,1.0,1,1.0
grok-4-fast-reasoning,2019,L,L2,0.0,1,0.0
grok-4-fast-reasoning,2019,L,L3,0.0,1,0.0
grok-4-fast-reasoning,2019,M,M1,0.0,1,0.0
grok-4-fast-reasoning,2019,M,M2,0.0,6,0.0
grok-4-fast-reasoning,2019,N,N1,0.0,24,0.0
grok-4-fast-reasoning,2019,N,N2,0.0,2,0.0
grok-4-fast-reasoning,2019,O,O1,9.0,18,0.5
grok-4-fast-reasoning,2019,P,P1,0.0,3,0.0
grok-4-fast-reasoning,2019,P,P2,0.0,4,0.0
grok-4-fast-reasoning,2019,Q,Q1,1.5,2,0.75
grok-4-fast-reasoning,2019,Q,Q2,0.0,6,0.0
grok-4-fast-reasoning,2019,Q,Q3,2.0,5,0.4
grok-4-fast-reasoning,2019,Q,Q4,0.0,1,0.0
grok-4-fast-reasoning,2019,R,R1,9.0,12,0.75
grok-4-fast-reasoning,2019,R,R2,2.0,3,0.666667
grok-4-fast-reasoning,2019,R,R3,0.0,1,0.0
grok-4-fast-reasoning,2019,R,R4,1.0,5,0.2
