LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
grok-4-fast-reasoning,2024,A,A1,6.0,6,1.0
grok-4-fast-reasoning,2024,A,A2,0.0,1,0.0
grok-4-fast-reasoning,2024,A,A3,1.0,1,1.0
grok-4-fast-reasoning,2024,A,A4,0.0,6,0.0
grok-4-fast-reasoning,2024,A,A5,1.0,1,1.0
grok-4-fast-reasoning,2024,B,B1,1.5,2,0.75
grok-4-fast-reasoning,2024,B,B2,1.0,1,1.0
grok-4-fast-reasoning,2024,B,B3,3.0,6,0.5
grok-4-fast-reasoning,2024,C,C1,5.0,5,1.0
grok-4-fast-reasoning,2024,C,C2,6.0,6,1.0
grok-4-fast-reasoning,2024,C,C3,1.0,1,1.0
grok-4-fast-reasoning,2024,C,C4,1.0,1,1.0
grok-4-fast-reasoning,2024,C,C5,2.0,2,1.0
grok-4-fast-reasoning,2024,D,D1,14.0,14,1.0
grok-4-fast-reasoning,2024,D,D2,3.0,3,1.0
grok-4-fast-reasoning,2024,D,D3,1.0,1,1.0
grok-4-fast-reasoning,2024,D,D4,0.0,8,0.0
grok-4-fast-reasoning,2024,E,E1,3.0,7,0.428571
grok-4-fast-reasoning,2024,E,E2,0.0,1,0.0
grok-4-fast-reasoning,2024,F,F1,0.0,6,0.0
grok-4-fast-reasoning,2024,G,G1,1.0,1,1.0
grok-4-fast-reasoning,2024,G,G2,2.0,5,0.4
grok-4-fast-reasoning,2024,G,G3,7.0,9,0.777778
grok-4-fast-reasoning,2024,G,G4,3.0,3,1.0
grok-4-fast-reasoning,2024,G,G5,1.0,1,1.0
grok-4-fast-reasoning,2024,G,G6,1.0,1,1.0
grok-4-fast-reasoning,2024,H,H1,0.5,2,0.25
grok-4-fast-reasoning,2024,H,H2,0.0,1,0.0
grok-4-fast-reasoning,2024,H,H3,4.0,4,1.0
grok-4-fast-reasoning,2024,H,H4,1.0,5,0.2
grok-4-fast-reasoning,2024,I,I1,15.0,15,1.0
grok-4-fast-reasoning,2024,I,I2,0.0,1,0.0
grok-4-fast-reasoning,2024,J,J1,6.0,8,0.75
grok-4-fast-reasoning,2024,J,J2,4.0,8,0.5
grok-4-fast-reasoning,2024,K,K1,5.0,15,0.333333
grok-4-fast-reasoning,2024,L,L1,0.0,3,0.0
grok-4-fast-reasoning,2024,L,L2,0.0,4,0.0
grok-4-fast-reasoning,2024,M,M1,1.0,20,0.05
grok-4-fast-reasoning,2024,M,M2,0.0,4,0.0
grok-4-fast-reasoning,2024,M,M3,0.0,5,0.0
grok-4-fast-reasoning,2024,M,M4,0.0,1,0.0
grok-4-fast-reasoning,2024,N,N1,0.0,1,0.0
grok-4-fast-reasoning,2024,N,N2,0.0,9,0.0
grok-4-fast-reasoning,2024,N,N3,0.0,3,0.0
grok-4-fast-reasoning,2024,N,N4,0.0,2,0.0
grok-4-fast-reasoning,2024,N,N5,3.5,5,0.7
grok-4-fast-reasoning,2024,O,O1,3.0,15,0.2
grok-4-fast-reasoning,2024,O,O2,0.0,1,0.0
grok-4-fast-reasoning,2024,O,O3,0.0,1,0.0
grok-4-fast-reasoning,2024,O,O4,0.0,1,0.0
grok-4-fast-reasoning,2024,P,P1,0.0,6,0.0
grok-4-fast-reasoning,2024,P,P2,1.0,6,0.166667
grok-4-fast-reasoning,2024,P,P3,0.0,6,0.0
grok-4-fast-reasoning,2024,Q,Q1,13.0,15,0.866667
grok-4-fast-reasoning,2024,Q,Q2,2.0,3,0.666667
grok-4-fast-reasoning,2024,Q,Q3,0.0,4,0.0
grok-4-fast-reasoning,2024,R,R1,5.0,5,1.0
grok-4-fast-reasoning,2024,R,R2,3.0,3,1.0
grok-4-fast-reasoning,2024,R,R3,0.0,23,0.0
grok-4-fast-reasoning,2024,R,R4,1.0,3,0.333333
