LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
grok-4-fast-reasoning,2020,A,A1,11.0,14,0.78571428571
grok-4-fast-reasoning,2020,A,A2,19.0,19,1.0
grok-4-fast-reasoning,2020,B,B1,10.0,16,0.625
grok-4-fast-reasoning,2020,B,B2,0.0,4,0.0
grok-4-fast-reasoning,2020,B,B3,0.0,3,0.0
grok-4-fast-reasoning,2020,C,C1,1.0,26,0.038462
grok-4-fast-reasoning,2020,D,D1,2.0,7,0.285714
grok-4-fast-reasoning,2020,D,D2,0.0,9,0.0
grok-4-fast-reasoning,2020,E,E1,2.0,4,0.5
grok-4-fast-reasoning,2020,E,E2,0.0,1,0.0
grok-4-fast-reasoning,2020,E,E3,1.0,1,1.0
grok-4-fast-reasoning,2020,F,F1,0.0,3,0.0
grok-4-fast-reasoning,2020,F,F2,0.0,6,0.0
grok-4-fast-reasoning,2020,G,G1,0.0,12,0.0
grok-4-fast-reasoning,2020,G,G2,0.0,6,0.0
grok-4-fast-reasoning,2020,H,H1,0.0,4,0.0
grok-4-fast-reasoning,2020,H,H2,0.0,3,0.0
grok-4-fast-reasoning,2020,I,I1,11.0,20,0.55
grok-4-fast-reasoning,2020,I,I2,1.0,3,0.333333
grok-4-fast-reasoning,2020,I,I3,0.0,1,0.0
grok-4-fast-reasoning,2020,J,J1,0.0,3,0.0
grok-4-fast-reasoning,2020,J,J2,0.0,3,0.0
grok-4-fast-reasoning,2020,K,K1,0.0,17,0.0
grok-4-fast-reasoning,2020,K,K2,0.0,1,0.0
grok-4-fast-reasoning,2020,L,L1,0.5,3,0.166667
grok-4-fast-reasoning,2020,L,L2,2.0,3,0.666667
grok-4-fast-reasoning,2020,L,L3,0.0,1,0.0
grok-4-fast-reasoning,2020,L,L4,0.0,1,0.0
grok-4-fast-reasoning,2020,L,L5,0.0,3,0.0
grok-4-fast-reasoning,2020,L,L6,2.5,3,0.833333
grok-4-fast-reasoning,2020,M,M1,1.0,1,1.0
grok-4-fast-reasoning,2020,M,M2,2.0,6,0.333333
grok-4-fast-reasoning,2020,M,M3,2.0,4,0.5
grok-4-fast-reasoning,2020,N,N1,0.0,1,0.0
grok-4-fast-reasoning,2020,N,N2,0.0,1,0.0
grok-4-fast-reasoning,2020,N,N3,2.0,5,0.4
grok-4-fast-reasoning,2020,O,O1,3.0,5,0.6
grok-4-fast-reasoning,2020,O,O2,0.5,5,0.1
grok-4-fast-reasoning,2020,P,P1,8.0,17,0.470588
grok-4-fast-reasoning,2020,Q,Q1,5.0,7,0.714286
grok-4-fast-reasoning,2020,Q,Q2,0.0,1,0.0
grok-4-fast-reasoning,2020,Q,Q3,1.0,11,0.090909
grok-4-fast-reasoning,2020,R,R1,2.0,22,0.090909
