LLM,Year,Question_ID,Task_ID,Score,Max Score,Normalized Score
grok-4-fast-reasoning,2018,A,A1,1.0,6,0.166667
grok-4-fast-reasoning,2018,A,A2,0.5,2,0.25
grok-4-fast-reasoning,2018,B,B1,0.0,2,0.0
grok-4-fast-reasoning,2018,B,B2,2.0,5,0.4
grok-4-fast-reasoning,2018,C,C1,12.0,14,0.857143
grok-4-fast-reasoning,2018,C,C2,0.0,1,0.0
grok-4-fast-reasoning,2018,C,C3,4.0,5,0.8
grok-4-fast-reasoning,2018,D,D1,0.0,2,0.0
grok-4-fast-reasoning,2018,D,D2,1.0,4,0.25
grok-4-fast-reasoning,2018,D,D3,0.0,3,0.0
grok-4-fast-reasoning,2018,E,E1,3.0,4,0.75
grok-4-fast-reasoning,2018,E,E2,0.5,5,0.1
grok-4-fast-reasoning,2018,E,E3,2.0,3,0.666667
grok-4-fast-reasoning,2018,F,F1,19.0,23,0.826087
grok-4-fast-reasoning,2018,F,F2,1.0,1,1.0
grok-4-fast-reasoning,2018,G,G1,9.0,11,0.818182
grok-4-fast-reasoning,2018,G,G2,0.0,5,0.0
grok-4-fast-reasoning,2018,H,H1,1.0,12,0.083333
grok-4-fast-reasoning,2018,H,H2,0.0,8,0.0
grok-4-fast-reasoning,2018,H,H3,1.0,10,0.1
grok-4-fast-reasoning,2018,I,I1,5.0,17,0.294118
grok-4-fast-reasoning,2018,I,I2,0.0,7,0.0
grok-4-fast-reasoning,2018,I,I3,0.0,1,0.0
grok-4-fast-reasoning,2018,J,J1,7.0,9,0.777778
grok-4-fast-reasoning,2018,J,J2,0.5,10,0.05
grok-4-fast-reasoning,2018,K,K1,5.0,21,0.238095
grok-4-fast-reasoning,2018,L,L1,7.0,12,0.583333
grok-4-fast-reasoning,2018,L,L2,15.0,15,1.0
grok-4-fast-reasoning,2018,L,L3,0.0,1,0.0
grok-4-fast-reasoning,2018,L,L4,0.0,3,0.0
grok-4-fast-reasoning,2018,M,M1,0.0,23,0.0
grok-4-fast-reasoning,2018,M,M2,0.0,5,0.0
grok-4-fast-reasoning,2018,M,M3,0.0,5,0.0
grok-4-fast-reasoning,2018,N,N1,6.0,13,0.461538
grok-4-fast-reasoning,2018,N,N2,1.0,1,1.0
grok-4-fast-reasoning,2018,O,O1,0.0,13,0.0
grok-4-fast-reasoning,2018,O,O2,6.0,7,0.857143
grok-4-fast-reasoning,2018,P,P1,9.0,9,1.0
grok-4-fast-reasoning,2018,P,P2,6.0,6,1.0
grok-4-fast-reasoning,2018,P,P3,4.0,5,0.8
grok-4-fast-reasoning,2018,Q,Q1,0.0,2,0.0
grok-4-fast-reasoning,2018,Q,Q2,2.0,2,1.0
grok-4-fast-reasoning,2018,Q,Q3,2.0,2,1.0
grok-4-fast-reasoning,2018,Q,Q4,1.0,3,0.333333
grok-4-fast-reasoning,2018,Q,Q5,1.0,4,0.25
grok-4-fast-reasoning,2018,Q,Q6,3.0,3,1.0
grok-4-fast-reasoning,2018,Q,Q7,0.0,1,0.0
grok-4-fast-reasoning,2018,R,R1,0.0,2,0.0
grok-4-fast-reasoning,2018,R,R2,0.0,2,0.0
grok-4-fast-reasoning,2018,R,R3,1.0,3,0.333333
